Term,CourseID,Subject,MaxUnits,TotalCapacity,EnrlTotal,TotalSections
2168,115355,MCELLBI,2,20,4,1
2172,115355,MCELLBI,2,15,4,1
2178,115355,MCELLBI,2,20,4,1
2182,115355,MCELLBI,2,15,3,1
2168,115356,MCELLBI,2,15,2,1
2172,115356,MCELLBI,2,15,2,1
2178,115356,MCELLBI,2,15,2,1
2182,115356,MCELLBI,2,15,0,1
2168,115357,MCELLBI,2,15,3,1
2172,115357,MCELLBI,2,15,3,1
2178,115357,MCELLBI,2,15,4,1
2182,115357,MCELLBI,2,15,3,1
2168,115358,MCELLBI,2,15,4,1
2172,115358,MCELLBI,2,15,4,1
2178,115358,MCELLBI,2,15,5,1
2182,115358,MCELLBI,2,15,4,1
2172,115359,MCELLBI,2,15,0,1
2182,115359,MCELLBI,2,15,0,1
2168,115361,MCELLBI,2,15,3,1
2172,115361,MCELLBI,2,15,3,1
2178,115361,MCELLBI,2,15,3,1
2182,115361,MCELLBI,2,15,3,1
2168,115362,MCELLBI,2,15,6,1
2172,115362,MCELLBI,2,15,4,1
2178,115362,MCELLBI,2,15,4,1
2182,115362,MCELLBI,2,15,4,1
2168,115363,MCELLBI,2,15,6,1
2172,115363,MCELLBI,2,15,6,1
2178,115363,MCELLBI,2,15,5,1
2182,115363,MCELLBI,2,15,4,1
2172,115374,MCELLBI,2,15,0,1
2182,115374,MCELLBI,2,15,0,1
2168,115375,MCELLBI,2,15,0,1
2172,115375,MCELLBI,2,15,0,1
2178,115375,MCELLBI,2,15,0,1
2182,115375,MCELLBI,2,15,0,1
2168,115376,MCELLBI,2,15,4,1
2172,115376,MCELLBI,2,20,4,1
2178,115376,MCELLBI,2,15,4,1
2182,115376,MCELLBI,2,20,4,1
2168,115377,MCELLBI,2,15,2,1
2172,115377,MCELLBI,2,15,1,1
2178,115377,MCELLBI,2,15,1,1
2182,115377,MCELLBI,2,15,1,1
2168,115379,MCELLBI,2,15,0,1
2172,115379,MCELLBI,2,15,0,1
2178,115379,MCELLBI,2,15,0,1
2182,115379,MCELLBI,2,15,0,1
2168,115381,MCELLBI,2,15,0,1
2178,115381,MCELLBI,2,15,0,1
2168,115382,MCELLBI,2,20,0,1
2172,115382,MCELLBI,2,15,0,1
2178,115382,MCELLBI,2,20,0,1
2182,115382,MCELLBI,2,15,0,1
2168,115383,MCELLBI,2,15,5,1
2172,115383,MCELLBI,2,15,4,1
2178,115383,MCELLBI,2,15,4,1
2182,115383,MCELLBI,2,15,3,1
2168,115385,MCELLBI,2,15,0,1
2172,115385,MCELLBI,2,15,0,1
2178,115385,MCELLBI,2,15,0,1
2182,115385,MCELLBI,2,15,0,1
2168,115387,MCELLBI,2,15,2,1
2172,115387,MCELLBI,2,15,0,1
2178,115387,MCELLBI,2,15,0,1
2182,115387,MCELLBI,2,15,0,1
2168,115389,MCELLBI,2,15,0,1
2172,115389,MCELLBI,2,15,1,1
2178,115389,MCELLBI,2,15,1,1
2182,115389,MCELLBI,2,15,1,1
2168,115390,MCELLBI,2,25,3,1
2172,115390,MCELLBI,2,15,2,1
2178,115390,MCELLBI,2,25,2,1
2182,115390,MCELLBI,2,15,2,1
2168,115391,MCELLBI,2,15,2,1
2172,115391,MCELLBI,2,15,1,1
2178,115391,MCELLBI,2,15,1,1
2182,115391,MCELLBI,2,15,2,1
2168,115392,MCELLBI,2,21,3,1
2172,115392,MCELLBI,2,15,3,1
2178,115392,MCELLBI,2,21,2,1
2182,115392,MCELLBI,2,15,1,1
2168,115393,MCELLBI,2,21,1,1
2172,115393,MCELLBI,2,15,1,1
2178,115393,MCELLBI,2,21,1,1
2182,115393,MCELLBI,2,15,1,1
2168,115394,MCELLBI,2,15,3,1
2172,115394,MCELLBI,2,15,3,1
2178,115394,MCELLBI,2,15,4,1
2182,115394,MCELLBI,2,15,4,1
2168,115395,MCELLBI,1,30,15,1
2172,115395,MCELLBI,1,0,0,1
2178,115395,MCELLBI,1,30,0,1
2182,115395,MCELLBI,1,0,0,1
2168,115396,MCELLBI,1,999,0,1
2172,115396,MCELLBI,1,0,0,1
2178,115396,MCELLBI,1,999,0,1
2182,115396,MCELLBI,1,0,0,1
2168,115397,MCELLBI,1,999,0,1
2172,115397,MCELLBI,1,50,0,1
2178,115397,MCELLBI,1,999,0,1
2182,115397,MCELLBI,1,50,0,1
2168,115398,MCELLBI,1,35,13,1
2172,115398,MCELLBI,1,0,0,1
2178,115398,MCELLBI,1,30,24,1
2182,115398,MCELLBI,1,0,0,1
2168,115399,MCELLBI,1,999,0,1
2172,115399,MCELLBI,1,0,0,1
2178,115399,MCELLBI,1,999,0,1
2182,115399,MCELLBI,1,0,0,1
2168,115400,MCELLBI,1,999,0,1
2172,115400,MCELLBI,1,0,0,1
2178,115400,MCELLBI,1,999,0,1
2182,115400,MCELLBI,1,0,0,1
2168,115402,MCELLBI,1,158,74,10
2172,115402,MCELLBI,1,134,64,8
2178,115402,MCELLBI,1,72,76,10
2182,115402,MCELLBI,1,105,53,8
2168,115404,MCELLBI,12,80,38,1
2178,115404,MCELLBI,12,80,29,1
2172,115405,MCELLBI,12,80,38,1
2182,115405,MCELLBI,12,80,28,1
2168,115406,MCELLBI,12,357,243,119
2172,115406,MCELLBI,12,174,228,115
2178,115406,MCELLBI,12,360,236,120
2182,115406,MCELLBI,12,177,226,117
2168,115408,MCELLBI,2,80,40,1
2178,115408,MCELLBI,2,80,31,1
2172,115410,MCELLBI,2,110,76,2
2182,115410,MCELLBI,2,160,62,2
2172,115412,MCELLBI,1,80,53,1
2182,115412,MCELLBI,1,80,80,1
2168,115415,MCELLBI,3,350,337,1
2175,115415,MCELLBI,3,64,46,1
2178,115415,MCELLBI,3,396,392,1
2185,115415,MCELLBI,3,64,42,1
2168,115416,MCELLBI,2,144,133,1
2175,115416,MCELLBI,2,48,48,1
2178,115416,MCELLBI,2,144,141,1
2185,115416,MCELLBI,2,48,48,1
2168,115417,MCELLBI,2,166,58,7
2172,115417,MCELLBI,2,164,75,7
2178,115417,MCELLBI,2,178,61,7
2182,115417,MCELLBI,2,210,78,7
2168,115424,MCELLBI,4,20,12,1
2172,115424,MCELLBI,4,15,8,1
2175,115424,MCELLBI,4,15,0,1
2178,115424,MCELLBI,4,20,7,1
2182,115424,MCELLBI,4,15,5,1
2185,115424,MCELLBI,4,15,0,1
2168,115425,MCELLBI,4,15,5,1
2172,115425,MCELLBI,4,15,4,1
2175,115425,MCELLBI,4,15,0,1
2178,115425,MCELLBI,4,15,2,1
2182,115425,MCELLBI,4,15,1,1
2185,115425,MCELLBI,4,15,0,1
2172,115429,MCELLBI,4,120,115,1
2182,115429,MCELLBI,4,120,118,1
2168,115433,MCELLBI,3,150,148,1
2178,115433,MCELLBI,3,150,154,1
2168,115434,MCELLBI,8,50,0,5
2172,115434,MCELLBI,8,50,0,5
2175,115434,MCELLBI,8,150,0,5
2178,115434,MCELLBI,8,50,0,5
2182,115434,MCELLBI,8,50,0,5
2185,115434,MCELLBI,8,150,0,5
2168,115435,MCELLBI,8,50,0,5
2172,115435,MCELLBI,8,50,1,5
2178,115435,MCELLBI,8,50,0,5
2182,115435,MCELLBI,8,50,0,5
2175,115438,MCELLBI,3,100,76,1
2185,115438,MCELLBI,3,100,38,1
2168,115443,MCELLBI,2,0,0,1
2178,115443,MCELLBI,2,0,0,1
2168,115448,MCELLBI,1,15,15,1
2172,115448,MCELLBI,1,30,26,2
2178,115448,MCELLBI,1,42,35,3
2182,115448,MCELLBI,1,30,0,2
2168,115449,MCELLBI,1,15,9,1
2172,115449,MCELLBI,1,0,0,1
2178,115449,MCELLBI,1,15,13,1
2182,115449,MCELLBI,1,12,11,1
2168,115450,MCELLBI,1,15,14,1
2172,115450,MCELLBI,1,0,0,1
2178,115450,MCELLBI,1,15,0,1
2182,115450,MCELLBI,1,0,0,1
2168,115451,MCELLBI,1,32,30,2
2172,115451,MCELLBI,1,0,0,1
2178,115451,MCELLBI,1,32,30,2
2182,115451,MCELLBI,1,0,0,1
2172,115452,MCELLBI,1,20,26,2
2178,115452,MCELLBI,1,11,12,1
2182,115452,MCELLBI,1,30,33,2
2168,115459,MCELLBI,4,20,0,1
2172,115459,MCELLBI,4,70,59,2
2178,115459,MCELLBI,4,126,123,2
2182,115459,MCELLBI,4,130,126,2
2168,115460,MCELLBI,4,316,9,106
2172,115460,MCELLBI,4,112,18,106
2175,115460,MCELLBI,4,450,14,15
2178,115460,MCELLBI,4,325,11,109
2182,115460,MCELLBI,4,118,8,108
2185,115460,MCELLBI,4,450,16,15
2168,115464,MCELLBI,4,328,72,111
2172,115464,MCELLBI,4,313,7,105
2175,115464,MCELLBI,4,150,1,5
2178,115464,MCELLBI,4,331,89,112
2182,115464,MCELLBI,4,319,9,107
2185,115464,MCELLBI,4,150,0,5
2168,115465,MCELLBI,4,326,6,110
2172,115465,MCELLBI,4,319,79,107
2175,115465,MCELLBI,4,180,1,6
2178,115465,MCELLBI,4,326,10,110
2182,115465,MCELLBI,4,326,105,110
2185,115465,MCELLBI,4,180,0,6
2175,115467,MCELLBI,6,750,1,25
2185,115467,MCELLBI,6,750,0,25
2175,115484,MCELLBI,3,250,187,1
2185,115484,MCELLBI,3,250,220,1
2172,115486,MECENG,3,45,18,1
2182,115486,MECENG,3,14,4,1
2168,115488,MECENG,4,140,107,1
2172,115488,MECENG,4,90,61,1
2178,115488,MECENG,4,200,108,1
2168,115489,MECENG,4,90,48,1
2172,115489,MECENG,4,146,147,1
2178,115489,MECENG,4,107,105,1
2182,115489,MECENG,4,140,131,1
2168,115490,MECENG,3,114,105,1
2172,115490,MECENG,3,140,85,1
2175,115490,MECENG,3,0,0,1
2178,115490,MECENG,3,140,106,1
2182,115490,MECENG,3,139,121,1
2185,115490,MECENG,3,45,30,1
2168,115493,MECENG,3,140,89,1
2172,115493,MECENG,3,140,119,1
2175,115493,MECENG,3,45,24,1
2178,115493,MECENG,3,65,56,1
2182,115493,MECENG,3,99,98,1
2185,115493,MECENG,3,50,16,1
2168,115494,MECENG,3,82,82,1
2172,115494,MECENG,3,80,80,1
2178,115494,MECENG,3,80,77,1
2182,115494,MECENG,3,118,110,1
2168,115497,MECENG,4,125,122,1
2172,115497,MECENG,4,140,59,1
2178,115497,MECENG,4,125,73,1
2182,115497,MECENG,4,140,81,1
2168,115498,MECENG,3,135,105,1
2172,115498,MECENG,3,140,88,1
2175,115498,MECENG,3,45,42,1
2178,115498,MECENG,3,130,101,1
2182,115498,MECENG,3,135,73,1
2185,115498,MECENG,3,45,30,1
2172,115499,MECENG,3,80,78,1
2175,115499,MECENG,3,50,42,1
2185,115499,MECENG,3,45,42,1
2172,115500,MECENG,3,75,51,1
2178,115501,MECENG,3,75,45,1
2168,115502,MECENG,3,40,38,1
2172,115503,MECENG,3,86,66,1
2182,115503,MECENG,3,80,45,1
2168,115506,MECENG,3,79,78,1
2178,115506,MECENG,3,78,77,1
2182,115507,MECENG,4,75,70,1
2168,115508,MECENG,3,140,108,1
2172,115508,MECENG,3,140,131,1
2175,115508,MECENG,3,35,14,1
2178,115508,MECENG,3,140,99,1
2182,115508,MECENG,3,135,82,1
2185,115508,MECENG,3,45,21,1
2168,115509,MECENG,3,40,11,1
2172,115511,MECENG,4,116,106,1
2182,115511,MECENG,4,110,101,1
2178,115512,MECENG,3,50,45,1
2182,115513,MECENG,3,30,8,1
2168,115514,MECENG,3,50,21,1
2168,115517,MECENG,3,50,32,1
2182,115517,MECENG,3,80,23,1
2172,115521,MECENG,3,20,3,1
2168,115524,MECENG,3,85,36,1
2172,115526,MECENG,3,30,23,1
2182,115526,MECENG,3,30,15,1
2182,115528,MECENG,3,40,17,1
2178,115529,MECENG,3,45,11,1
2172,115530,MECENG,3,70,22,1
2182,115530,MECENG,3,50,13,1
2172,115532,MECENG,3,30,22,1
2168,115533,MECENG,3,75,62,1
2178,115533,MECENG,3,75,27,1
2168,115535,MECENG,3,58,48,1
2178,115535,MECENG,3,75,38,1
2182,115538,MECENG,1,40,30,1
2168,115543,MECENG,3,45,48,1
2172,115543,MECENG,3,45,48,1
2175,115543,MECENG,3,66,61,2
2178,115543,MECENG,3,88,88,2
2182,115543,MECENG,3,82,82,2
2185,115543,MECENG,3,66,39,2
2168,115544,MECENG,4,450,17,45
2172,115544,MECENG,4,100,17,50
2175,115544,MECENG,4,55,5,6
2178,115544,MECENG,4,470,22,47
2182,115544,MECENG,4,100,19,50
2185,115544,MECENG,4,55,0,6
2172,115545,MECENG,4,15,3,1
2175,115545,MECENG,4,40,10,4
2178,115545,MECENG,4,10,2,1
2182,115545,MECENG,4,15,1,1
2185,115545,MECENG,4,40,5,4
2168,115546,MECENG,4,252,70,13
2172,115546,MECENG,4,150,69,2
2178,115546,MECENG,4,180,111,4
2182,115546,MECENG,4,155,93,5
2168,115547,MECENG,4,325,46,29
2172,115547,MECENG,4,100,58,53
2175,115547,MECENG,4,430,7,44
2178,115547,MECENG,4,545,29,51
2182,115547,MECENG,4,108,41,55
2185,115547,MECENG,4,430,0,44
2172,115551,MECENG,3,45,44,1
2182,115561,MECENG,3,30,18,1
2168,115566,MECENG,3,86,81,1
2168,115568,MECENG,3,40,20,1
2172,115571,MECENG,3,75,67,1
2182,115571,MECENG,3,50,29,1
2172,115575,MECENG,3,45,34,1
2182,115575,MECENG,3,45,47,1
2168,115576,MECENG,3,45,15,1
2172,115577,MECENG,4,44,37,1
2182,115577,MECENG,4,51,48,1
2182,115579,MECENG,3,24,5,1
2168,115581,MECENG,1,12,11,1
2172,115581,MECENG,1,14,13,1
2178,115581,MECENG,1,24,18,2
2168,115584,MECENG,3,40,10,1
2172,115585,MECENG,3,30,9,1
2182,115587,MECENG,3,40,11,1
2168,115588,MECENG,3,50,25,1
2182,115588,MECENG,3,60,21,1
2168,115591,MECENG,3,35,11,1
2182,115591,MECENG,3,40,19,1
2172,115592,MECENG,3,40,20,1
2182,115593,MECENG,3,30,5,1
2168,115594,MECENG,3,45,16,1
2182,115594,MECENG,3,40,12,1
2168,115595,MECENG,3,25,9,1
2178,115596,MECENG,3,40,19,1
2168,115597,MECENG,3,30,8,1
2178,115599,MECENG,3,45,33,1
2168,115601,MECENG,3,37,16,1
2178,115601,MECENG,3,40,23,1
2172,115602,MECENG,3,40,8,1
2182,115602,MECENG,3,40,18,1
2172,115607,MECENG,3,35,13,1
2168,115617,MECENG,3,40,8,1
2178,115617,MECENG,3,40,6,1
2182,115618,MECENG,3,40,6,1
2172,115619,MECENG,3,35,12,1
2168,115623,MECENG,3,45,40,1
2178,115623,MECENG,3,45,37,1
2178,115625,MECENG,3,40,5,1
2182,115626,MECENG,3,25,7,1
2172,115628,MECENG,3,30,12,1
2182,115632,MECENG,3,30,4,1
2172,115639,MECENG,3,20,8,1
2182,115640,MECENG,3,40,4,1
2168,115643,MECENG,3,37,13,1
2168,115646,MECENG,3,0,0,1
2182,115646,MECENG,3,45,8,1
2172,115647,MECENG,3,35,28,1
2168,115650,MECENG,2,35,27,1
2178,115650,MECENG,2,45,20,1
2168,115651,MECENG,1,35,29,1
2178,115651,MECENG,1,45,21,1
2172,115652,MECENG,3,30,15,1
2168,115655,MECENG,3,40,0,1
2168,115657,MECENG,3,0,0,1
2178,115657,MECENG,3,45,10,1
2178,115658,MECENG,3,40,11,1
2168,115659,MECENG,4,21,21,1
2178,115659,MECENG,4,21,20,1
2172,115666,MECENG,4,15,9,1
2178,115666,MECENG,4,10,1,1
2182,115666,MECENG,4,20,2,1
2168,115667,MECENG,12,16,1,4
2172,115667,MECENG,12,25,3,5
2175,115667,MECENG,12,440,4,44
2178,115667,MECENG,12,16,1,4
2182,115667,MECENG,12,26,1,6
2185,115667,MECENG,12,440,6,44
2168,115668,MECENG,8,137,138,54
2172,115668,MECENG,8,122,141,53
2175,115668,MECENG,8,30,0,3
2178,115668,MECENG,8,137,125,54
2182,115668,MECENG,8,122,119,53
2185,115668,MECENG,8,30,0,3
2168,115669,MECENG,12,140,277,54
2172,115669,MECENG,12,115,273,52
2175,115669,MECENG,12,520,16,52
2178,115669,MECENG,12,140,250,54
2182,115669,MECENG,12,116,244,53
2185,115669,MECENG,12,520,9,52
2168,115671,MECENG,6,70,37,1
2172,115671,MECENG,6,40,26,1
2178,115671,MECENG,6,70,45,1
2182,115671,MECENG,6,41,42,1
2168,115699,MECENG,3,140,101,1
2172,115699,MECENG,3,157,148,1
2175,115699,MECENG,3,70,25,1
2178,115699,MECENG,3,135,100,1
2182,115699,MECENG,3,180,166,1
2185,115699,MECENG,3,45,28,1
2168,115704,MECENG,4,679,63,53
2168,115705,MECENG,4,144,27,46
2172,115705,MECENG,4,100,29,50
2175,115705,MECENG,4,121,2,13
2178,115705,MECENG,4,146,26,48
2182,115705,MECENG,4,100,24,50
2185,115705,MECENG,4,121,1,13
2168,115712,MEDIAST,4,250,247,1
2178,115712,MEDIAST,4,292,273,1
2172,115713,MEDIAST,4,292,292,1
2182,115713,MEDIAST,4,292,292,1
2168,115714,MEDIAST,4,250,250,1
2178,115714,MEDIAST,4,292,292,1
2172,115715,MEDIAST,3,63,61,1
2182,115715,MEDIAST,3,65,64,1
2178,115716,MEDIAST,3,124,113,1
2168,115717,MEDIAST,3,58,50,1
2178,115717,MEDIAST,3,59,59,1
2168,115718,MEDIAST,4,50,49,1
2178,115718,MEDIAST,4,50,49,1
2168,115719,MEDIAST,4,114,113,1
2178,115719,MEDIAST,4,114,0,1
2172,115721,MEDIAST,4,47,47,1
2182,115721,MEDIAST,4,50,47,1
2168,115722,MEDIAST,4,28,27,1
2178,115722,MEDIAST,4,28,28,1
2172,115723,MEDIAST,4,101,101,1
2182,115723,MEDIAST,4,109,108,1
2172,115724,MEDIAST,4,50,47,1
2182,115724,MEDIAST,4,50,50,1
2168,115725,MEDIAST,4,35,32,1
2172,115725,MEDIAST,4,27,27,1
2178,115725,MEDIAST,4,40,39,1
2182,115725,MEDIAST,4,27,0,1
2168,115726,MEDIAST,4,26,0,6
2172,115726,MEDIAST,4,10,0,5
2178,115726,MEDIAST,4,26,0,6
2182,115726,MEDIAST,4,10,0,5
2168,115727,MEDIAST,4,70,43,5
2172,115727,MEDIAST,4,103,17,7
2175,115727,MEDIAST,4,20,0,2
2178,115727,MEDIAST,4,75,54,5
2182,115727,MEDIAST,4,108,14,7
2185,115727,MEDIAST,4,20,0,2
2168,115728,MEDIAST,1,15,0,1
2172,115728,MEDIAST,1,16,0,2
2178,115728,MEDIAST,1,15,15,1
2182,115728,MEDIAST,1,30,26,2
2172,115756,MEDIAST,2,0,0,1
2178,115756,MEDIAST,2,13,13,1
2182,115756,MEDIAST,2,0,0,1
2172,115757,MEDIAST,3,20,15,1
2182,115757,MEDIAST,3,25,22,1
2175,115758,MEDIAST,4,140,64,1
2185,115758,MEDIAST,4,100,51,1
2172,115761,MEDST,4,20,17,1
2168,115763,MEDST,4,15,9,1
2178,115763,MEDST,4,15,0,1
2178,115764,MEDST,4,20,0,1
2182,115764,MEDST,4,40,3,2
2168,115765,MESTU,4,45,0,1
2178,115765,MESTU,4,45,0,1
2168,115766,MESTU,4,6,0,1
2178,115766,MESTU,4,6,8,1
2172,115770,MESTU,4,22,21,1
2182,115770,MESTU,4,30,0,1
2168,115772,MESTU,4,83,23,3
2178,115772,MESTU,4,45,39,2
2172,115773,MESTU,4,7,5,1
2182,115773,MESTU,4,14,7,1
2168,115775,MESTU,4,22,4,2
2172,115775,MESTU,4,3,0,2
2178,115775,MESTU,4,23,3,3
2182,115775,MESTU,4,4,1,3
2168,115776,MESTU,4,999,0,1
2178,115776,MESTU,4,999,0,1
2172,115777,MESTU,4,20,9,1
2175,115777,MESTU,4,1,0,1
2178,115777,MESTU,4,10,10,1
2182,115777,MESTU,4,21,1,2
2168,115778,MESTU,2,0,0,1
2178,115778,MESTU,2,0,0,1
2168,115779,MESTU,1,15,15,1
2178,115779,MESTU,1,30,16,2
2172,115782,MESTU,4,1,1,1
2182,115782,MESTU,4,1,0,1
2172,115789,MFE,3,70,69,1
2182,115789,MFE,3,122,79,2
2175,115791,MFE,2,70,0,1
2185,115791,MFE,2,70,0,1
2175,115792,MFE,2,70,68,1
2185,115792,MFE,2,80,78,1
2172,115793,MFE,3,70,69,1
2182,115793,MFE,3,80,79,1
2168,115795,MFE,2,69,60,1
2178,115795,MFE,2,69,52,1
2168,115796,MFE,2,70,37,1
2178,115796,MFE,2,70,58,1
2175,115797,MFE,3,70,68,1
2185,115797,MFE,3,80,78,1
2168,115798,MFE,1,31,26,1
2178,115798,MFE,1,50,25,1
2172,115799,MFE,2,62,42,1
2182,115799,MFE,2,70,55,1
2168,115801,MFE,2,68,35,1
2172,115801,MFE,2,68,0,1
2178,115801,MFE,2,68,38,1
2182,115801,MFE,2,68,0,1
2168,115802,MFE,0,70,69,1
2178,115802,MFE,0,70,68,1
2172,115803,MFE,3,69,69,1
2182,115803,MFE,3,70,67,1
2168,115804,MFE,2,70,63,1
2172,115804,MFE,2,68,0,1
2175,115804,MFE,2,70,68,1
2178,115804,MFE,2,70,0,1
2182,115804,MFE,2,68,0,1
2185,115804,MFE,2,80,77,1
2172,115805,MFE,2,70,69,1
2182,115805,MFE,2,122,79,2
2168,115806,MFE,2,31,0,1
2178,115806,MFE,2,31,0,1
2172,115807,MFE,2,65,23,1
2182,115807,MFE,2,65,28,1
2168,115808,MFE,5,138,0,2
2172,115808,MFE,5,417,69,6
2175,115808,MFE,5,70,68,1
2178,115808,MFE,5,138,60,2
2182,115808,MFE,5,427,80,6
2185,115808,MFE,5,80,78,1
2175,115810,MFE,2,70,0,1
2185,115810,MFE,2,70,0,1
2168,115812,MFE,1,69,0,1
2178,115812,MFE,1,69,0,1
2175,115813,MFE,1,70,0,1
2185,115813,MFE,1,70,0,1
2172,115814,MFE,2,70,51,1
2182,115814,MFE,2,70,50,1
2168,115815,MFE,5,202,77,17
2172,115815,MFE,5,91,46,18
2175,115815,MFE,5,5,0,1
2178,115815,MFE,5,232,62,17
2182,115815,MFE,5,99,14,18
2185,115815,MFE,5,5,0,1
2168,115877,MILAFF,1,55,45,1
2172,115877,MILAFF,1,49,51,1
2178,115877,MILAFF,1,55,64,1
2182,115877,MILAFF,1,49,67,1
2168,115884,MILAFF,3,25,15,1
2178,115884,MILAFF,3,25,8,1
2172,115885,MILAFF,3,20,6,1
2182,115885,MILAFF,3,20,9,1
2172,115886,MILAFF,3,1,0,1
2182,115886,MILAFF,3,1,2,1
2168,115889,MILAFF,4,21,2,3
2172,115889,MILAFF,4,30,0,3
2178,115889,MILAFF,4,21,7,3
2182,115889,MILAFF,4,30,3,3
2172,115891,MILAFF,3,15,4,1
2182,115891,MILAFF,3,15,0,1
2172,115892,MILAFF,1,18,0,1
2182,115892,MILAFF,1,18,0,1
2168,115895,MILSCI,0,36,41,1
2172,115895,MILSCI,0,36,41,1
2178,115895,MILSCI,0,36,54,1
2182,115895,MILSCI,0,36,59,1
2168,115896,MILSCI,2,20,13,1
2178,115896,MILSCI,2,25,30,1
2172,115897,MILSCI,2,20,15,1
2182,115897,MILSCI,2,20,31,1
2168,115898,MILSCI,3,25,12,1
2178,115898,MILSCI,3,25,17,1
2172,115899,MILSCI,3,25,11,1
2182,115899,MILSCI,3,25,21,1
2168,115900,MILSCI,3,25,10,1
2178,115900,MILSCI,3,15,13,1
2172,115901,MILSCI,3,25,6,1
2182,115901,MILSCI,3,25,11,1
2168,115902,MILSCI,1,28,21,1
2178,115902,MILSCI,1,28,19,1
2172,115905,MILSCI,1,36,18,1
2182,115905,MILSCI,1,36,19,1
2168,115910,MILSCI,3,0,0,1
2178,115910,MILSCI,3,0,0,1
2172,115911,MILSCI,3,16,0,1
2182,115911,MILSCI,3,16,0,1
2168,116050,MUSIC,4,10,3,1
2178,116050,MUSIC,4,5,0,1
2168,116051,MUSIC,4,88,86,1
2178,116051,MUSIC,4,80,90,1
2168,116052,MUSIC,4,14,6,1
2178,116052,MUSIC,4,18,6,1
2168,116053,MUSIC,3,13,14,1
2178,116053,MUSIC,3,14,19,1
2168,116054,MUSIC,3,5,1,1
2178,116054,MUSIC,3,1,2,1
2168,116057,MUSIC,3,10,15,1
2178,116057,MUSIC,3,15,9,1
2168,116058,MUSIC,3,5,4,1
2178,116058,MUSIC,3,5,6,1
2172,116059,MUSIC,3,12,8,1
2182,116059,MUSIC,3,10,6,1
2172,116060,MUSIC,3,8,2,1
2182,116060,MUSIC,3,5,4,1
2168,116065,MUSIC,3,49,48,1
2172,116065,MUSIC,3,40,42,1
2175,116065,MUSIC,3,30,0,1
2178,116065,MUSIC,3,56,56,1
2185,116065,MUSIC,3,48,14,2
2168,116066,MUSIC,3,40,33,1
2168,116067,MUSIC,4,9,6,1
2182,116068,MUSIC,3,190,138,1
2182,116069,MUSIC,3,10,10,1
2175,116086,MUSIC,3,48,30,1
2185,116086,MUSIC,3,44,17,1
2175,116087,MUSIC,3,48,4,1
2185,116087,MUSIC,3,4,1,1
2175,116090,MUSIC,3,20,7,1
2178,116090,MUSIC,3,40,41,1
2175,116091,MUSIC,3,5,0,1
2178,116091,MUSIC,3,5,7,1
2168,116102,MUSIC,4,48,32,1
2168,116116,MUSIC,4,60,68,1
2172,116118,MUSIC,4,50,42,1
2175,116118,MUSIC,4,30,19,1
2178,116118,MUSIC,4,95,86,2
2182,116118,MUSIC,4,43,42,1
2185,116118,MUSIC,4,78,21,2
2168,116120,MUSIC,2,83,78,3
2172,116120,MUSIC,2,85,87,3
2175,116120,MUSIC,2,40,28,2
2178,116120,MUSIC,2,69,65,3
2182,116120,MUSIC,2,75,92,3
2185,116120,MUSIC,2,0,0,2
2168,116121,MUSIC,2,125,79,1
2172,116121,MUSIC,2,150,69,1
2178,116121,MUSIC,2,125,63,1
2182,116121,MUSIC,2,150,55,1
2168,116122,MUSIC,2,66,62,1
2172,116122,MUSIC,2,181,127,2
2178,116122,MUSIC,2,66,59,1
2182,116122,MUSIC,2,181,115,2
2168,116123,MUSIC,2,160,31,2
2172,116123,MUSIC,2,100,54,1
2175,116123,MUSIC,2,100,14,1
2178,116123,MUSIC,2,101,32,2
2182,116123,MUSIC,2,100,45,1
2185,116123,MUSIC,2,100,12,1
2168,116124,MUSIC,2,100,46,1
2172,116124,MUSIC,2,100,47,1
2178,116124,MUSIC,2,100,45,1
2182,116124,MUSIC,2,100,48,1
2168,116125,MUSIC,2,35,8,1
2172,116125,MUSIC,2,35,16,1
2178,116125,MUSIC,2,35,15,1
2182,116125,MUSIC,2,35,17,1
2168,116127,MUSIC,2,20,22,1
2172,116127,MUSIC,2,25,25,1
2178,116127,MUSIC,2,20,22,1
2182,116127,MUSIC,2,25,25,1
2185,116127,MUSIC,2,0,0,1
2168,116130,MUSIC,2,50,63,1
2172,116130,MUSIC,2,66,77,1
2178,116130,MUSIC,2,90,69,1
2182,116130,MUSIC,2,60,59,1
2168,116131,MUSIC,2,30,17,1
2172,116131,MUSIC,2,30,16,1
2178,116131,MUSIC,2,30,11,1
2182,116131,MUSIC,2,30,11,1
2168,116133,MUSIC,3,30,16,1
2172,116133,MUSIC,3,20,16,1
2178,116133,MUSIC,3,30,18,1
2182,116133,MUSIC,3,20,20,1
2168,116134,MUSIC,3,100,18,1
2172,116134,MUSIC,3,30,18,1
2178,116134,MUSIC,3,100,10,1
2182,116134,MUSIC,3,30,15,1
2168,116135,MUSIC,2,50,26,1
2172,116135,MUSIC,2,30,27,1
2178,116135,MUSIC,2,50,24,1
2182,116135,MUSIC,2,30,23,1
2168,116136,MUSIC,3,50,0,1
2172,116136,MUSIC,3,10,0,1
2178,116136,MUSIC,3,50,0,1
2182,116136,MUSIC,3,10,0,1
2168,116137,MUSIC,3,50,10,1
2172,116137,MUSIC,3,20,8,1
2178,116137,MUSIC,3,50,8,1
2182,116137,MUSIC,3,20,8,1
