Term,CourseID,Course,Subject,CourseDescr,MaxUnits,AcadCareer,Component,AcadGroup,TotalCapacity,EnrlTotal,WLCapacity,WLTotal,TotalSections
2168,121242,SOCIOL 200,SOCIOL,PROSEMINAR,1.00,GRAD,LEC,CLS,20,15,20,0,1
2172,121242,SOCIOL 200,SOCIOL,PROSEMINAR,1.00,GRAD,LEC,CLS,1,0,0,0,1
2178,121242,SOCIOL 200,SOCIOL,PROSEMINAR,1.00,GRAD,LEC,CLS,20,12,10,0,1
2182,121242,SOCIOL 200,SOCIOL,PROSEMINAR,1.00,GRAD,LEC,CLS,1,0,0,0,1
2168,121244,SOCIOL 201A,SOCIOL,CLASSIC SOC THEORY,3.00,GRAD,LEC,CLS,20,16,0,0,1
2178,121244,SOCIOL 201A,SOCIOL,CLASSIC SOC THEORY,3.00,GRAD,LEC,CLS,20,12,10,0,1
2172,121245,SOCIOL 201B,SOCIOL,MODERN SOC THEORY,3.00,GRAD,LEC,CLS,20,17,10,0,1
2182,121245,SOCIOL 201B,SOCIOL,MODERN SOC THEORY,3.00,GRAD,LEC,CLS,20,10,10,0,1
2168,121248,SOCIOL 202B,SOCIOL,CONTEMPORARY THEORY,3.00,GRAD,SEM,CLS,20,2,10,0,1
2172,121248,SOCIOL 202B,SOCIOL,CONTEMPORARY THEORY,3.00,GRAD,SEM,CLS,20,9,10,0,1
2178,121248,SOCIOL 202B,SOCIOL,CONTEMPORARY THEORY,3.00,GRAD,SEM,CLS,20,5,10,0,1
2182,121248,SOCIOL 202B,SOCIOL,CONTEMPORARY THEORY,3.00,GRAD,SEM,CLS,20,9,10,0,1
2172,121251,SOCIOL 205A,SOCIOL,LAW,3.00,GRAD,IND,CLS,20,0,20,0,1
2182,121251,SOCIOL 205A,SOCIOL,LAW,3.00,GRAD,IND,CLS,20,0,20,0,1
2168,121252,SOCIOL 205B,SOCIOL,RACE AND ETHNIC REL,3.00,GRAD,IND,CLS,20,0,20,0,1
2172,121252,SOCIOL 205B,SOCIOL,RACE AND ETHNIC REL,3.00,GRAD,IND,CLS,20,0,20,0,1
2178,121252,SOCIOL 205B,SOCIOL,RACE AND ETHNIC REL,3.00,GRAD,IND,CLS,20,0,20,0,1
2182,121252,SOCIOL 205B,SOCIOL,RACE AND ETHNIC REL,3.00,GRAD,IND,CLS,20,0,20,0,1
2168,121253,SOCIOL 205C,SOCIOL,POLITICAL SOCIOLOGY,3.00,GRAD,IND,CLS,20,0,20,0,1
2172,121253,SOCIOL 205C,SOCIOL,POLITICAL SOCIOLOGY,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121253,SOCIOL 205C,SOCIOL,POLITICAL SOCIOLOGY,3.00,GRAD,IND,CLS,20,0,20,0,1
2182,121253,SOCIOL 205C,SOCIOL,POLITICAL SOCIOLOGY,3.00,GRAD,IND,CLS,10,0,10,0,1
2168,121254,SOCIOL 205D,SOCIOL,ORGANIZATIONS,3.00,GRAD,IND,CLS,20,0,20,0,1
2172,121254,SOCIOL 205D,SOCIOL,ORGANIZATIONS,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121254,SOCIOL 205D,SOCIOL,ORGANIZATIONS,3.00,GRAD,IND,CLS,20,0,20,0,1
2182,121254,SOCIOL 205D,SOCIOL,ORGANIZATIONS,3.00,GRAD,IND,CLS,10,0,10,0,1
2168,121255,SOCIOL 205E,SOCIOL,INDUSTRIAL SOCIOL,3.00,GRAD,IND,CLS,20,0,20,0,1
2172,121255,SOCIOL 205E,SOCIOL,INDUSTRIAL SOCIOL,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121255,SOCIOL 205E,SOCIOL,INDUSTRIAL SOCIOL,3.00,GRAD,IND,CLS,20,0,20,0,1
2182,121255,SOCIOL 205E,SOCIOL,INDUSTRIAL SOCIOL,3.00,GRAD,IND,CLS,10,0,10,0,1
2168,121256,SOCIOL 205F,SOCIOL,FAMILY,3.00,GRAD,IND,CLS,20,0,20,0,1
2172,121256,SOCIOL 205F,SOCIOL,FAMILY,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121256,SOCIOL 205F,SOCIOL,FAMILY,3.00,GRAD,IND,CLS,20,0,20,0,1
2182,121256,SOCIOL 205F,SOCIOL,FAMILY,3.00,GRAD,IND,CLS,10,0,10,0,1
2168,121257,SOCIOL 205G,SOCIOL,SOCIAL STRATIFICATN,3.00,GRAD,IND,CLS,20,0,20,0,1
2172,121257,SOCIOL 205G,SOCIOL,SOCIAL STRATIFICATN,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121257,SOCIOL 205G,SOCIOL,SOCIAL STRATIFICATN,3.00,GRAD,IND,CLS,20,0,20,0,1
2182,121257,SOCIOL 205G,SOCIOL,SOCIAL STRATIFICATN,3.00,GRAD,IND,CLS,10,0,10,0,1
2168,121258,SOCIOL 205H,SOCIOL,DEVELOPMENT,3.00,GRAD,IND,CLS,20,0,20,0,1
2172,121258,SOCIOL 205H,SOCIOL,DEVELOPMENT,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121258,SOCIOL 205H,SOCIOL,DEVELOPMENT,3.00,GRAD,IND,CLS,20,0,20,0,1
2182,121258,SOCIOL 205H,SOCIOL,DEVELOPMENT,3.00,GRAD,IND,CLS,10,0,10,0,1
2168,121259,SOCIOL 205I,SOCIOL,RELIGION,3.00,GRAD,IND,CLS,20,0,20,0,1
2172,121259,SOCIOL 205I,SOCIOL,RELIGION,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121259,SOCIOL 205I,SOCIOL,RELIGION,3.00,GRAD,IND,CLS,20,0,20,0,1
2182,121259,SOCIOL 205I,SOCIOL,RELIGION,3.00,GRAD,IND,CLS,10,0,10,0,1
2168,121260,SOCIOL 205J,SOCIOL,URBAN SOCIOLOGY,3.00,GRAD,IND,CLS,20,0,20,0,1
2172,121260,SOCIOL 205J,SOCIOL,URBAN SOCIOLOGY,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121260,SOCIOL 205J,SOCIOL,URBAN SOCIOLOGY,3.00,GRAD,IND,CLS,20,0,20,0,1
2182,121260,SOCIOL 205J,SOCIOL,URBAN SOCIOLOGY,3.00,GRAD,IND,CLS,10,0,10,0,1
2168,121261,SOCIOL 205K,SOCIOL,SOCIAL PSYCHOLOGY,3.00,GRAD,IND,CLS,20,0,20,0,1
2172,121261,SOCIOL 205K,SOCIOL,SOCIAL PSYCHOLOGY,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121261,SOCIOL 205K,SOCIOL,SOCIAL PSYCHOLOGY,3.00,GRAD,IND,CLS,20,0,20,0,1
2182,121261,SOCIOL 205K,SOCIOL,SOCIAL PSYCHOLOGY,3.00,GRAD,IND,CLS,10,0,10,0,1
2168,121262,SOCIOL 205L,SOCIOL,GENDER,3.00,GRAD,IND,CLS,20,0,20,0,1
2172,121262,SOCIOL 205L,SOCIOL,GENDER,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121262,SOCIOL 205L,SOCIOL,GENDER,3.00,GRAD,IND,CLS,20,0,20,0,1
2182,121262,SOCIOL 205L,SOCIOL,GENDER,3.00,GRAD,IND,CLS,10,0,10,0,1
2168,121263,SOCIOL 205M,SOCIOL,CULTURE,3.00,GRAD,IND,CLS,20,0,20,0,1
2172,121263,SOCIOL 205M,SOCIOL,CULTURE,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121263,SOCIOL 205M,SOCIOL,CULTURE,3.00,GRAD,IND,CLS,20,0,20,0,1
2182,121263,SOCIOL 205M,SOCIOL,CULTURE,3.00,GRAD,IND,CLS,10,0,10,0,1
2168,121264,SOCIOL 205N,SOCIOL,EDUCATION,3.00,GRAD,IND,CLS,20,0,20,0,1
2178,121264,SOCIOL 205N,SOCIOL,EDUCATION,3.00,GRAD,IND,CLS,20,0,20,0,1
2168,121265,SOCIOL 205O,SOCIOL,HEALTH & MEDICINE,3.00,GRAD,IND,CLS,20,0,20,0,1
2172,121265,SOCIOL 205O,SOCIOL,HEALTH & MEDICINE,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121265,SOCIOL 205O,SOCIOL,HEALTH & MEDICINE,3.00,GRAD,IND,CLS,20,0,20,0,1
2182,121265,SOCIOL 205O,SOCIOL,HEALTH & MEDICINE,3.00,GRAD,IND,CLS,10,0,10,0,1
2168,121266,SOCIOL 205P,SOCIOL,AREA STUDIES,3.00,GRAD,IND,CLS,20,0,20,0,1
2172,121266,SOCIOL 205P,SOCIOL,AREA STUDIES,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121266,SOCIOL 205P,SOCIOL,AREA STUDIES,3.00,GRAD,IND,CLS,20,0,20,0,1
2182,121266,SOCIOL 205P,SOCIOL,AREA STUDIES,3.00,GRAD,IND,CLS,10,0,10,0,1
2168,121267,SOCIOL 205Q,SOCIOL,ECONOMY AND SOCIETY,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121267,SOCIOL 205Q,SOCIOL,ECONOMY AND SOCIETY,3.00,GRAD,IND,CLS,10,0,10,0,1
2168,121268,SOCIOL 205R,SOCIOL,PROFESSIONS,3.00,GRAD,IND,CLS,10,0,10,0,1
2172,121268,SOCIOL 205R,SOCIOL,PROFESSIONS,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121268,SOCIOL 205R,SOCIOL,PROFESSIONS,3.00,GRAD,IND,CLS,10,0,10,0,1
2182,121268,SOCIOL 205R,SOCIOL,PROFESSIONS,3.00,GRAD,IND,CLS,10,0,10,0,1
2168,121269,SOCIOL 205S,SOCIOL,SOCIAL MOVEMENTS,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121269,SOCIOL 205S,SOCIOL,SOCIAL MOVEMENTS,3.00,GRAD,IND,CLS,10,0,10,0,1
2182,121270,SOCIOL 205T,SOCIOL,THEORY,3.00,GRAD,LEC,CLS,1,1,0,0,1
2168,121271,SOCIOL 205U,SOCIOL,SOCIETY & ENVIRONMT,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121271,SOCIOL 205U,SOCIOL,SOCIETY & ENVIRONMT,3.00,GRAD,IND,CLS,10,0,10,0,1
2168,121272,SOCIOL 205V,SOCIOL,SOCIETY & TECHNOLOG,3.00,GRAD,IND,CLS,10,0,10,0,1
2178,121272,SOCIOL 205V,SOCIOL,SOCIETY & TECHNOLOG,3.00,GRAD,IND,CLS,10,0,10,0,1
2172,121275,SOCIOL 271A,SOCIOL,RESEARCH METHODS,4.00,GRAD,LEC,CLS,20,16,0,0,1
2182,121275,SOCIOL 271A,SOCIOL,RESEARCH METHODS,4.00,GRAD,LEC,CLS,20,11,0,0,1
2168,121276,SOCIOL 271B,SOCIOL,RESEARCH METHODS,3.00,GRAD,LEC,CLS,16,15,0,0,1
2178,121276,SOCIOL 271B,SOCIOL,RESEARCH METHODS,3.00,GRAD,LEC,CLS,21,15,0,0,1
2172,121277,SOCIOL 271C,SOCIOL,RESEARCH METHODS,3.00,GRAD,LEC,CLS,20,16,20,0,1
2182,121277,SOCIOL 271C,SOCIOL,RESEARCH METHODS,3.00,GRAD,LEC,CLS,20,12,10,0,1
2172,121289,SOCIOL 273A,SOCIOL,AGENT BASED MODELS,3.00,GRAD,LEC,CLS,20,3,10,0,1
2172,121291,SOCIOL 273C,SOCIOL,COMPAR HIST RESRCH,3.00,GRAD,SEM,CLS,20,7,10,0,1
2182,121291,SOCIOL 273C,SOCIOL,COMPAR HIST RESRCH,3.00,GRAD,SEM,CLS,20,7,10,0,1
2168,121292,SOCIOL 273D,SOCIOL,QUANT/STAT RESEARCH,3.00,GRAD,SEM,CLS,20,0,10,0,1
2172,121292,SOCIOL 273D,SOCIOL,QUANT/STAT RESEARCH,3.00,GRAD,SEM,CLS,20,0,20,0,1
2168,121293,SOCIOL 273E,SOCIOL,PARTICIPANT OBSERV,3.00,GRAD,SEM,CLS,5,4,0,0,1
2172,121293,SOCIOL 273E,SOCIOL,PARTICIPANT OBSERV,3.00,GRAD,SEM,CLS,20,4,10,0,1
2178,121293,SOCIOL 273E,SOCIOL,PARTICIPANT OBSERV,3.00,GRAD,SEM,CLS,5,0,0,0,1
2168,121294,SOCIOL 273F,SOCIOL,INTERVIEW METHODS,3.00,GRAD,SEM,CLS,20,13,6,2,1
2178,121294,SOCIOL 273F,SOCIOL,INTERVIEW METHODS,3.00,GRAD,SEM,CLS,20,7,10,0,1
2182,121299,SOCIOL 275,SOCIOL,RESEARCH DESIGN,3.00,GRAD,LEC,CLS,20,7,10,0,1
2182,121301,SOCIOL 280A,SOCIOL,LAW,3.00,GRAD,LEC,CLS,20,10,10,0,1
2168,121302,SOCIOL 280AA,SOCIOL,SOC OF POVERTY,3.00,GRAD,LEC,CLS,20,8,10,0,1
2178,121302,SOCIOL 280AA,SOCIOL,SOC OF POVERTY,3.00,GRAD,LEC,CLS,20,3,10,0,1
2172,121303,SOCIOL 280B,SOCIOL,RACE & ETHNIC REL,3.00,GRAD,LEC,CLS,14,11,10,0,1
2182,121303,SOCIOL 280B,SOCIOL,RACE & ETHNIC REL,3.00,GRAD,LEC,CLS,20,5,10,0,1
2172,121304,SOCIOL 280C,SOCIOL,POLITICAL SOCIOLOGY,3.00,GRAD,LEC,CLS,20,6,10,0,1
2182,121304,SOCIOL 280C,SOCIOL,POLITICAL SOCIOLOGY,3.00,GRAD,LEC,CLS,20,7,10,0,1
2168,121305,SOCIOL 280D,SOCIOL,ORGANIZATIONS,3.00,GRAD,LEC,CLS,20,9,10,0,1
2178,121305,SOCIOL 280D,SOCIOL,ORGANIZATIONS,3.00,GRAD,LEC,CLS,20,0,10,0,1
2172,121306,SOCIOL 280E,SOCIOL,SOCIOLOGY OF WORK,3.00,GRAD,LEC,CLS,20,7,10,0,1
2182,121307,SOCIOL 280F,SOCIOL,FAMILY,3.00,GRAD,LEC,CLS,15,1,5,0,1
2178,121308,SOCIOL 280G,SOCIOL,SOCIAL STRATIFICAT,3.00,GRAD,LEC,CLS,20,2,10,0,1
2168,121309,SOCIOL 280H,SOCIOL,DEVELOPMENT,3.00,GRAD,LEC,CLS,20,8,10,0,1
2178,121309,SOCIOL 280H,SOCIOL,DEVELOPMENT,3.00,GRAD,LEC,CLS,20,0,10,0,1
2178,121310,SOCIOL 280I,SOCIOL,RELIGION,3.00,GRAD,LEC,CLS,20,0,10,0,1
2178,121313,SOCIOL 280L,SOCIOL,GENDER,3.00,GRAD,LEC,CLS,20,15,10,0,1
2172,121314,SOCIOL 280M,SOCIOL,CULTURE,3.00,GRAD,LEC,CLS,20,12,10,0,1
2168,121315,SOCIOL 280N,SOCIOL,EDUCATION,3.00,GRAD,LEC,CLS,20,4,10,0,1
2178,121315,SOCIOL 280N,SOCIOL,EDUCATION,3.00,GRAD,LEC,CLS,20,0,10,0,1
2168,121318,SOCIOL 280Q,SOCIOL,ECONOMY AND SOCIETY,3.00,GRAD,LEC,CLS,15,11,0,0,1
2178,121318,SOCIOL 280Q,SOCIOL,ECONOMY AND SOCIETY,3.00,GRAD,LEC,CLS,20,17,10,0,1
2182,121325,SOCIOL 280X,SOCIOL,IMMIGRA AND INCORP,3.00,GRAD,LEC,CLS,20,9,10,0,1
2172,121330,SOCIOL 290,SOCIOL,SEMINAR,3.00,GRAD,SEM,CLS,20,5,10,0,1
2168,121331,SOCIOL 292,SOCIOL,ADV RESEARCH SEMINA,1.00,GRAD,SEM,CLS,130,26,81,0,8
2172,121331,SOCIOL 292,SOCIOL,ADV RESEARCH SEMINA,1.00,GRAD,SEM,CLS,90,27,30,0,5
2178,121331,SOCIOL 292,SOCIOL,ADV RESEARCH SEMINA,1.00,GRAD,SEM,CLS,130,18,81,0,8
2182,121331,SOCIOL 292,SOCIOL,ADV RESEARCH SEMINA,1.00,GRAD,SEM,CLS,90,15,30,0,5
2168,121333,SOCIOL 292W,SOCIOL,ADV RESEARCH SEM,1.00,GRAD,SEM,CLS,10,0,15,0,1
2172,121333,SOCIOL 292W,SOCIOL,ADV RESEARCH SEM,1.00,GRAD,SEM,CLS,10,0,10,0,1
2178,121333,SOCIOL 292W,SOCIOL,ADV RESEARCH SEM,1.00,GRAD,SEM,CLS,10,0,15,0,1
2182,121333,SOCIOL 292W,SOCIOL,ADV RESEARCH SEM,1.00,GRAD,SEM,CLS,10,0,10,0,1
2168,121334,SOCIOL 295,SOCIOL,INDEPENDENT STUDY,12.00,GRAD,IND,CLS,660,43,660,0,33
2172,121334,SOCIOL 295,SOCIOL,INDEPENDENT STUDY,12.00,GRAD,IND,CLS,560,34,560,0,38
2175,121334,SOCIOL 295,SOCIOL,INDEPENDENT STUDY,12.00,GRAD,IND,CLS,25,0,25,0,1
2178,121334,SOCIOL 295,SOCIOL,INDEPENDENT STUDY,12.00,GRAD,IND,CLS,660,38,660,0,33
2182,121334,SOCIOL 295,SOCIOL,INDEPENDENT STUDY,12.00,GRAD,IND,CLS,560,28,560,0,38
2185,121334,SOCIOL 295,SOCIOL,INDEPENDENT STUDY,12.00,GRAD,IND,CLS,25,0,25,0,1
2168,121335,SOCIOL 296,SOCIOL,DIR DISS RESEARCH,12.00,GRAD,IND,CLS,710,58,710,0,34
2172,121335,SOCIOL 296,SOCIOL,DIR DISS RESEARCH,12.00,GRAD,IND,CLS,557,66,557,0,38
2175,121335,SOCIOL 296,SOCIOL,DIR DISS RESEARCH,12.00,GRAD,IND,CLS,51,2,50,0,3
2178,121335,SOCIOL 296,SOCIOL,DIR DISS RESEARCH,12.00,GRAD,IND,CLS,710,68,710,0,34
2182,121335,SOCIOL 296,SOCIOL,DIR DISS RESEARCH,12.00,GRAD,IND,CLS,557,67,557,0,38
2185,121335,SOCIOL 296,SOCIOL,DIR DISS RESEARCH,12.00,GRAD,IND,CLS,51,0,50,0,3
2168,121336,SOCIOL 298,SOCIOL,GROUP STUDIES,9.00,GRAD,IND,CLS,25,0,25,0,2
2172,121336,SOCIOL 298,SOCIOL,GROUP STUDIES,9.00,GRAD,IND,CLS,20,0,20,0,2
2178,121336,SOCIOL 298,SOCIOL,GROUP STUDIES,9.00,GRAD,IND,CLS,25,0,25,0,2
2182,121336,SOCIOL 298,SOCIOL,GROUP STUDIES,9.00,GRAD,IND,CLS,20,0,20,0,2
2168,121337,SOCIOL 299,SOCIOL,INDIV STUDY & RES,9.00,GRAD,IND,CLS,818,2,818,0,34
2172,121337,SOCIOL 299,SOCIOL,INDIV STUDY & RES,9.00,GRAD,IND,CLS,556,8,556,0,38
2175,121337,SOCIOL 299,SOCIOL,INDIV STUDY & RES,9.00,GRAD,IND,CLS,66,0,66,0,11
2178,121337,SOCIOL 299,SOCIOL,INDIV STUDY & RES,9.00,GRAD,IND,CLS,818,3,818,0,34
2182,121337,SOCIOL 299,SOCIOL,INDIV STUDY & RES,9.00,GRAD,IND,CLS,556,11,556,0,38
2185,121337,SOCIOL 299,SOCIOL,INDIV STUDY & RES,9.00,GRAD,IND,CLS,66,0,66,0,11
2168,121340,SOCIOL   3AC,SOCIOL,PRIN SOC: AM CULTUR,4.00,UGRD,LEC,CLS,297,306,0,0,1
2172,121340,SOCIOL   3AC,SOCIOL,PRIN SOC: AM CULTUR,4.00,UGRD,LEC,CLS,195,192,0,0,1
2175,121340,SOCIOL   3AC,SOCIOL,PRIN SOC: AM CULTUR,4.00,UGRD,LEC,CLS,65,44,20,0,1
2178,121340,SOCIOL   3AC,SOCIOL,PRIN SOC: AM CULTUR,4.00,UGRD,LEC,CLS,297,302,0,0,1
2182,121340,SOCIOL   3AC,SOCIOL,PRIN SOC: AM CULTUR,4.00,UGRD,LEC,CLS,195,198,0,0,1
2185,121340,SOCIOL   3AC,SOCIOL,PRIN SOC: AM CULTUR,4.00,UGRD,LEC,CLS,41,10,0,0,1
2168,121341,SOCIOL 301,SOCIOL,PROF TRAIN: TEACH,6.00,GRAD,IND,CLS,707,0,707,0,35
2172,121341,SOCIOL 301,SOCIOL,PROF TRAIN: TEACH,6.00,GRAD,IND,CLS,516,0,516,0,36
2178,121341,SOCIOL 301,SOCIOL,PROF TRAIN: TEACH,6.00,GRAD,IND,CLS,707,0,707,0,35
2182,121341,SOCIOL 301,SOCIOL,PROF TRAIN: TEACH,6.00,GRAD,IND,CLS,516,0,516,0,36
2168,121342,SOCIOL 375,SOCIOL,PROF TRAIN: TEACH,6.00,GRAD,IND,CLS,20,10,10,0,1
2178,121342,SOCIOL 375,SOCIOL,PROF TRAIN: TEACH,6.00,GRAD,IND,CLS,20,10,10,0,1
2168,121370,SOCIOL 401,SOCIOL,PROF TRAIN: RES,6.00,GRAD,IND,CLS,640,0,640,0,34
2172,121370,SOCIOL 401,SOCIOL,PROF TRAIN: RES,6.00,GRAD,IND,CLS,515,0,515,0,35
2178,121370,SOCIOL 401,SOCIOL,PROF TRAIN: RES,6.00,GRAD,IND,CLS,640,0,640,0,34
2182,121370,SOCIOL 401,SOCIOL,PROF TRAIN: RES,6.00,GRAD,IND,CLS,515,0,515,0,35
2168,121371,SOCIOL   5,SOCIOL,EVAL OF EVIDENCE,4.00,UGRD,LEC,CLS,202,200,0,0,1
2172,121371,SOCIOL   5,SOCIOL,EVAL OF EVIDENCE,4.00,UGRD,LEC,CLS,239,233,6,0,1
2175,121371,SOCIOL   5,SOCIOL,EVAL OF EVIDENCE,4.00,UGRD,LEC,CLS,43,42,15,0,1
2178,121371,SOCIOL   5,SOCIOL,EVAL OF EVIDENCE,4.00,UGRD,LEC,CLS,240,231,10,0,1
2182,121371,SOCIOL   5,SOCIOL,EVAL OF EVIDENCE,4.00,UGRD,LEC,CLS,200,203,0,0,1
2185,121371,SOCIOL   5,SOCIOL,EVAL OF EVIDENCE,4.00,UGRD,LEC,CLS,50,31,15,0,1
2168,121372,SOCIOL 601,SOCIOL,INDIV STUDY: MA,12.00,GRAD,IND,CLS,700,5,700,0,35
2172,121372,SOCIOL 601,SOCIOL,INDIV STUDY: MA,12.00,GRAD,IND,CLS,486,9,486,0,33
2175,121372,SOCIOL 601,SOCIOL,INDIV STUDY: MA,12.00,GRAD,IND,CLS,25,0,25,0,1
2178,121372,SOCIOL 601,SOCIOL,INDIV STUDY: MA,12.00,GRAD,IND,CLS,700,5,700,0,35
2182,121372,SOCIOL 601,SOCIOL,INDIV STUDY: MA,12.00,GRAD,IND,CLS,486,8,486,0,33
2185,121372,SOCIOL 601,SOCIOL,INDIV STUDY: MA,12.00,GRAD,IND,CLS,25,0,25,0,1
2168,121373,SOCIOL 602,SOCIOL,INDIV STUDY: PH.D.,12.00,GRAD,IND,CLS,700,17,700,0,35
2172,121373,SOCIOL 602,SOCIOL,INDIV STUDY: PH.D.,12.00,GRAD,IND,CLS,540,18,540,0,36
2175,121373,SOCIOL 602,SOCIOL,INDIV STUDY: PH.D.,12.00,GRAD,IND,CLS,25,0,25,0,1
2178,121373,SOCIOL 602,SOCIOL,INDIV STUDY: PH.D.,12.00,GRAD,IND,CLS,700,13,700,0,35
2182,121373,SOCIOL 602,SOCIOL,INDIV STUDY: PH.D.,12.00,GRAD,IND,CLS,540,19,540,0,36
2185,121373,SOCIOL 602,SOCIOL,INDIV STUDY: PH.D.,12.00,GRAD,IND,CLS,25,0,25,0,1
2168,121374,SOCIOL   7,SOCIOL,SOC SCI STATISTICS,4.00,UGRD,LEC,CLS,33,34,2,1,1
2172,121374,SOCIOL   7,SOCIOL,SOC SCI STATISTICS,4.00,UGRD,LEC,CLS,30,29,2,0,1
2175,121374,SOCIOL   7,SOCIOL,SOC SCI STATISTICS,4.00,UGRD,LEC,CLS,40,19,0,0,1
2178,121374,SOCIOL   7,SOCIOL,SOC SCI STATISTICS,4.00,UGRD,LEC,CLS,30,27,10,0,1
2182,121374,SOCIOL   7,SOCIOL,SOC SCI STATISTICS,4.00,UGRD,LEC,CLS,30,29,2,0,1
2185,121374,SOCIOL   7,SOCIOL,SOC SCI STATISTICS,4.00,UGRD,LEC,CLS,25,17,10,0,1
2168,121377,SOCIOL  98,SOCIOL,DIRECTED GROUP STDY,4.00,UGRD,GRP,CLS,155,2,217,0,22
2172,121377,SOCIOL  98,SOCIOL,DIRECTED GROUP STDY,4.00,UGRD,GRP,CLS,303,0,230,0,19
2178,121377,SOCIOL  98,SOCIOL,DIRECTED GROUP STDY,4.00,UGRD,GRP,CLS,157,4,186,0,22
2182,121377,SOCIOL  98,SOCIOL,DIRECTED GROUP STDY,4.00,UGRD,GRP,CLS,303,0,230,0,19
2168,121378,SOCIOL  98BC,SOCIOL,DIRECTED GROUP STUD,1.00,UGRD,GRP,CLS,56,54,60,0,3
2172,121378,SOCIOL  98BC,SOCIOL,DIRECTED GROUP STUD,1.00,UGRD,GRP,CLS,53,50,50,0,3
2178,121378,SOCIOL  98BC,SOCIOL,DIRECTED GROUP STUD,1.00,UGRD,GRP,CLS,55,0,60,0,3
2182,121378,SOCIOL  98BC,SOCIOL,DIRECTED GROUP STUD,1.00,UGRD,GRP,CLS,18,0,1,0,3
2168,121381,SOCIOL    H190A,SOCIOL,SR HONOR THESIS SEM,4.00,UGRD,SEM,CLS,30,28,30,0,2
2178,121381,SOCIOL    H190A,SOCIOL,SR HONOR THESIS SEM,4.00,UGRD,SEM,CLS,30,27,30,0,2
2172,121382,SOCIOL    H190B,SOCIOL,SR HONOR THESIS SEM,5.00,UGRD,SEM,CLS,30,28,30,0,2
2182,121382,SOCIOL    H190B,SOCIOL,SR HONOR THESIS SEM,5.00,UGRD,SEM,CLS,30,26,0,0,2
2175,121451,SOCWEL 105,SOCWEL,INTRO CHLD WELF,2.00,UGRD,LEC,SSW,30,27,10,0,1
2185,121451,SOCWEL 105,SOCWEL,INTRO CHLD WELF,2.00,UGRD,LEC,SSW,30,30,10,2,1
2172,121453,SOCWEL 107,SOCWEL,"FNDNS,PHIL,GRANT WT",3.00,UGRD,LEC,SSW,44,42,5,0,1
2182,121453,SOCWEL 107,SOCWEL,"FNDNS,PHIL,GRANT WT",3.00,UGRD,LEC,SSW,33,32,0,0,1
2168,121454,SOCWEL 110,SOCWEL,SOC WK AS A PROF,3.00,UGRD,LEC,SSW,49,49,10,0,1
2172,121454,SOCWEL 110,SOCWEL,SOC WK AS A PROF,3.00,UGRD,LEC,SSW,49,0,49,0,1
2175,121454,SOCWEL 110,SOCWEL,SOC WK AS A PROF,3.00,UGRD,LEC,SSW,52,45,10,0,1
2178,121454,SOCWEL 110,SOCWEL,SOC WK AS A PROF,3.00,UGRD,LEC,SSW,54,54,20,0,1
2182,121454,SOCWEL 110,SOCWEL,SOC WK AS A PROF,3.00,UGRD,LEC,SSW,54,54,0,0,1
2185,121454,SOCWEL 110,SOCWEL,SOC WK AS A PROF,3.00,UGRD,LEC,SSW,52,31,10,0,1
2172,121455,SOCWEL 112,SOCWEL,SOC WELFARE POLICY,3.00,UGRD,LEC,SSW,99,97,15,0,1
2175,121455,SOCWEL 112,SOCWEL,SOC WELFARE POLICY,3.00,UGRD,LEC,SSW,55,34,15,0,1
2182,121455,SOCWEL 112,SOCWEL,SOC WELFARE POLICY,3.00,UGRD,LEC,SSW,108,107,0,0,1
2185,121455,SOCWEL 112,SOCWEL,SOC WELFARE POLICY,3.00,UGRD,LEC,SSW,55,35,15,0,1
2168,121456,SOCWEL 114,SOCWEL,PRACTICE IN SOC WK,3.00,UGRD,LEC,SSW,51,50,20,1,1
2172,121456,SOCWEL 114,SOCWEL,PRACTICE IN SOC WK,3.00,UGRD,LEC,SSW,53,49,10,0,1
2175,121456,SOCWEL 114,SOCWEL,PRACTICE IN SOC WK,3.00,UGRD,LEC,SSW,55,20,15,0,1
2178,121456,SOCWEL 114,SOCWEL,PRACTICE IN SOC WK,3.00,UGRD,LEC,SSW,53,53,20,0,1
2182,121456,SOCWEL 114,SOCWEL,PRACTICE IN SOC WK,3.00,UGRD,LEC,SSW,45,44,0,0,1
