CourseID,Term,TotalAttempts
109666,2182,15
109667,2168,13
109667,2172,5
109667,2178,1
109667,2182,1
109668,2168,7
109668,2172,3
109668,2175,1
109668,2178,2
109668,2182,1
109670,2168,9
109670,2172,8
109675,2172,119
109676,2168,21
109676,2178,44
109684,2168,67
109705,2178,316
109707,2168,2
109707,2172,1
109708,2168,5
109708,2172,7
109708,2178,2
109708,2182,7
109710,2168,316
109715,2168,306
109716,2178,2
109716,2182,35
109717,2168,7
109717,2172,13
109717,2178,9
109717,2182,17
109719,2175,61
109726,2175,59
109741,2168,595
109741,2172,466
109741,2175,93
109741,2178,415
109741,2182,424
109756,2178,165
109758,2168,553
109758,2172,403
109758,2182,659
109759,2172,88
109759,2178,221
109759,2182,106
109760,2172,17
109760,2182,40
109762,2168,189
109762,2172,163
109762,2182,50
109763,2168,132
109763,2178,88
109763,2182,136
109764,2168,38
109764,2172,133
109767,2168,266
109767,2182,97
109768,2172,158
109769,2168,323
109769,2172,280
109769,2178,122
109769,2182,95
109772,2168,77
109772,2172,272
109772,2178,55
109772,2182,197
109774,2168,15
109774,2178,35
109775,2168,167
109775,2172,101
109775,2178,95
109775,2182,89
109776,2178,20
109777,2168,174
109777,2172,81
109777,2178,330
109777,2182,131
109778,2168,34
109778,2172,23
109778,2178,56
109778,2182,32
109779,2168,43
109779,2172,26
109779,2178,74
109779,2182,62
109780,2178,18
109783,2168,21
109783,2172,27
109783,2178,21
109783,2182,34
109784,2168,94
109784,2172,68
109784,2178,55
109784,2182,33
109785,2172,71
109787,2168,122
109788,2182,153
109791,2175,44
109791,2178,136
109792,2172,284
109798,2178,139
109800,2178,100
109801,2172,188
109801,2175,86
109801,2182,142
109802,2178,179
109806,2172,63
109807,2178,54
109808,2182,165
109811,2178,91
109812,2172,124
109816,2168,87
109816,2178,107
109817,2172,119
109817,2182,114
109823,2168,209
109823,2178,175
109824,2178,164
109827,2172,116
109827,2178,56
109832,2168,119
109834,2182,102
109836,2172,134
109838,2182,246
109841,2172,146
109843,2172,255
109843,2175,48
109843,2182,291
109844,2178,122
109846,2168,628
109846,2178,646
109847,2172,419
109847,2182,477
109849,2178,96
109850,2168,2
109850,2172,110
109860,2182,400
109865,2168,515
109865,2175,37
109870,2168,204
109877,2182,221
109878,2168,228
109878,2178,202
109879,2168,416
109879,2178,149
109885,2178,238
109888,2168,148
109889,2172,6
109891,2172,153
109893,2178,95
109896,2182,153
109898,2168,45
109898,2178,57
109905,2172,115
109905,2182,81
109914,2182,81
109923,2168,206
109923,2178,253
109926,2168,3
109929,2172,571
109929,2182,483
109931,2168,390
109931,2178,345
109932,2172,509
109937,2172,133
109944,2172,13
109944,2182,38
109952,2168,160
109952,2178,164
109954,2182,159
109956,2168,4
109957,2168,86
109960,2182,36
109964,2178,93
109965,2172,201
109965,2182,168
109966,2182,117
109970,2178,115
109977,2178,73
109978,2168,34
109979,2172,278
109979,2182,267
109980,2172,155
109981,2172,161
109987,2172,195
109987,2182,209
109988,2182,249
109992,2168,127
109992,2182,86
109993,2172,121
109994,2172,402
109998,2168,180
109998,2172,149
109998,2178,127
109998,2182,105
110000,2168,8
110000,2172,5
110000,2175,2
110000,2178,3
110001,2172,163
110004,2168,176
110004,2172,216
110004,2178,75
110004,2182,104
110007,2168,10
110007,2172,32
110007,2178,31
110007,2182,21
110009,2168,14
110009,2178,20
110010,2168,30
110010,2178,12
110011,2168,1
110011,2182,14
110019,2168,11
110019,2172,12
110019,2178,11
110019,2182,1
110020,2168,76
110020,2172,33
110020,2178,36
110020,2182,56
110021,2182,16
110022,2168,99
110022,2172,22
110022,2178,15
110022,2182,14
110023,2172,12
110023,2182,19
110024,2168,43
110024,2172,15
110024,2178,30
110024,2182,20
110025,2172,13
110026,2168,11
110026,2172,8
110026,2178,8
110026,2182,2
110032,2168,22
110032,2172,7
110032,2178,17
110032,2182,14
110035,2168,26
110035,2172,22
110035,2178,47
110035,2182,24
110040,2168,2
110040,2172,2
110041,2168,10
110041,2172,14
110041,2178,5
110041,2182,5
110043,2168,15
110043,2172,21
110043,2178,13
110043,2182,26
110044,2172,5
110044,2182,3
110045,2172,11
110046,2168,12
110046,2178,4
110046,2182,6
110050,2172,18
110052,2172,9
110052,2182,16
110053,2168,3
110053,2172,6
110053,2178,9
110053,2182,12
110057,2168,80
110057,2172,84
110057,2175,14
110057,2178,87
110057,2182,88
110058,2168,23
110058,2172,23
110058,2178,46
110058,2182,38
110059,2168,1
110059,2172,25
110059,2178,26
110059,2182,26
110061,2168,415
110061,2178,296
110069,2168,48
110069,2178,32
110070,2178,5
110084,2168,109
110088,2168,72
110090,2182,99
110098,2168,439
110098,2178,345
110099,2172,213
110099,2182,139
110100,2168,528
110100,2172,290
110100,2175,51
110100,2182,348
110102,2168,218
110102,2178,294
110103,2172,388
110103,2182,250
110104,2168,18
110104,2172,11
110104,2178,19
110105,2168,31
110105,2172,32
110105,2175,2
110105,2178,31
110105,2182,29
110107,2168,1170
110107,2178,930
110108,2172,1421
110108,2175,181
110108,2182,1305
110110,2168,185
110111,2172,232
110111,2178,207
110112,2168,56
110112,2172,91
110112,2178,6
110118,2168,177
110118,2172,168
110118,2182,52
110119,2168,164
110119,2172,96
110119,2178,40
110119,2182,58
110122,2168,2
110123,2175,251
110130,2175,75
110135,2175,83
110136,2175,102
110141,2168,138
110141,2172,161
110141,2178,145
110141,2182,420
110183,2168,1
110186,2168,24
110186,2178,36
110187,2172,36
110187,2182,55
110188,2168,29
110188,2178,37
110189,2172,26
110189,2182,31
110190,2168,24
110190,2178,20
110191,2172,16
110193,2175,2
110195,2168,28
110195,2178,2
110196,2172,16
110197,2168,36
110198,2172,26
110199,2168,16
110200,2172,17
110201,2175,4
110219,2168,8
110219,2172,7
110219,2178,10
110219,2182,4
110249,2168,22
110249,2172,19
110249,2175,16
110249,2178,23
110252,2168,11
110252,2172,9
110252,2178,18
110252,2182,15
110253,2168,19
110253,2172,11
110253,2178,20
110253,2182,14
110254,2168,6
110254,2172,4
110254,2178,21
110254,2182,15
110255,2168,10
110255,2172,8
110260,2168,7
110260,2172,6
110260,2178,7
110260,2182,10
110264,2172,12
110264,2178,18
110264,2182,19
110265,2168,30
110265,2172,21
110265,2178,31
110265,2182,29
110266,2168,113
110266,2172,60
110266,2178,55
110266,2182,52
110278,2168,42
110278,2172,124
110278,2178,49
110278,2182,91
110370,2168,19
110370,2178,19
110371,2172,17
110371,2182,20
110372,2168,8
110372,2172,12
110372,2178,12
110374,2168,280
110374,2172,75
110374,2178,183
110374,2182,78
110378,2172,491
110378,2175,49
110378,2182,486
110379,2168,481
110379,2178,563
110382,2175,264
110387,2168,668
110387,2172,358
110387,2175,96
110387,2178,369
110387,2182,1
110397,2168,76
110397,2172,42
110397,2178,49
110397,2182,31
110398,2175,4
110400,2168,88
110400,2172,86
110400,2178,15
110400,2182,36
110401,2168,1
110406,2168,29
110406,2178,20
110420,2168,21
110421,2168,1663
110421,2172,1617
110421,2175,105
110421,2178,1560
110421,2182,1137
110422,2168,46
110423,2168,70
110423,2178,69
110424,2168,19
110425,2172,16
110565,2168,383
110565,2178,444
110567,2168,110
110567,2178,152
110568,2172,200
110568,2178,135
110570,2168,109
110570,2178,1
110570,2182,139
110571,2168,194
110571,2178,138
110572,2172,374
110572,2182,240
110573,2168,438
110573,2172,242
110573,2178,255
110575,2168,374
110575,2172,110
110575,2178,330
110575,2182,194
110578,2172,242
110578,2182,241
110579,2172,392
110579,2182,245
110580,2172,1407
110580,2182,720
110581,2168,463
110581,2172,398
110581,2178,309
110581,2182,307
110582,2168,426
110582,2178,607
110583,2168,30
110583,2172,75
110583,2178,12
110583,2182,103
110584,2168,366
110584,2172,486
110584,2175,17
110584,2178,460
110584,2182,663
110585,2168,1063
110585,2172,352
110585,2178,604
110585,2182,616
110587,2168,157
110587,2172,199
110587,2182,80
110588,2178,301
110589,2168,96
110589,2172,185
110589,2178,144
110589,2182,198
110590,2172,214
110590,2178,59
110591,2178,78
110593,2172,75
110594,2182,8
110597,2168,397
110597,2172,323
110597,2178,281
110597,2182,246
110599,2168,109
110599,2172,258
110599,2175,18
110599,2178,222
110599,2182,287
110600,2175,2
110601,2168,47
110601,2172,126
110601,2178,8
110601,2182,59
110602,2168,8
110602,2172,17
110602,2175,4
110602,2178,2
110602,2182,4
110604,2172,74
110605,2172,253
110606,2168,176
110606,2182,175
110607,2172,23
110608,2172,41
110609,2168,87
110609,2178,64
110610,2168,1279
110610,2178,364
110611,2168,703
110611,2178,368
110613,2168,143
110613,2178,78
110619,2168,68
110619,2178,89
110620,2172,34
110620,2182,32
110621,2168,71
110621,2178,78
110622,2172,16
110622,2182,22
110623,2172,34
110624,2172,108
110624,2182,172
110625,2168,62
110625,2178,46
110627,2172,33
110627,2182,61
110633,2168,42
110633,2172,635
110633,2178,361
110633,2182,557
110640,2172,28
110653,2168,45
110653,2172,16
110653,2178,18
110653,2182,34
110654,2168,49
110654,2172,52
110654,2175,13
110654,2178,46
110654,2182,37
110714,2168,142
110714,2172,165
110714,2178,364
110714,2182,310
110717,2168,89
110717,2178,109
110718,2172,105
110718,2182,124
110719,2172,111
110719,2182,115
110720,2168,91
110720,2178,94
110726,2168,401
110726,2178,295
110727,2172,251
110727,2182,216
110729,2168,79
110731,2182,24
110732,2178,55
110736,2168,94
110736,2178,84
110740,2168,258
110740,2178,303
110741,2172,161
110741,2182,161
110750,2172,200
110750,2182,212
110754,2168,252
110754,2178,282
110756,2168,226
110757,2168,125
110757,2172,313
110757,2182,288
110762,2172,118
110762,2178,219
110763,2168,73
110770,2168,345
110770,2172,574
110770,2178,235
110770,2182,449
110771,2168,338
110772,2168,283
110772,2178,258
110774,2172,342
110774,2178,139
110774,2182,226
110775,2168,76
110777,2168,9
110777,2172,9
110777,2178,10
110777,2182,8
110778,2168,25
110778,2172,74
110778,2178,2
110778,2182,5
110781,2172,14
110781,2182,1
110783,2168,3
110783,2172,6
110783,2178,4
110783,2182,1
110785,2168,22
110785,2178,17
110814,2168,3
110817,2182,78
110932,2182,85
110935,2182,51
110938,2172,104
110938,2182,97
110948,2168,88
110948,2178,74
110950,2172,198
110950,2182,104
110953,2175,99
110954,2168,659
110954,2178,593
110956,2168,385
110956,2178,241
110957,2168,134
110957,2178,114
110964,2168,187
110964,2178,110
110974,2175,123
110979,2168,1027
110979,2175,225
110979,2178,810
110981,2168,1889
110981,2172,129
110981,2175,241
110981,2178,852
110981,2182,167
110982,2172,484
110982,2175,84
110982,2182,480
110984,2172,668
110984,2182,440
110991,2168,270
110991,2178,168
110993,2172,69
110993,2182,101
110994,2168,392
110994,2178,375
110996,2172,741
110996,2182,629
110997,2175,201
111005,2172,128
111007,2168,429
111013,2172,122
111013,2182,84
111015,2182,76
111016,2182,36
111018,2168,199
111018,2178,230
111024,2178,139
111030,2168,150
111030,2178,114
111033,2168,176
111033,2178,310
111034,2172,176
111035,2168,149
111037,2168,145
111037,2178,134
111040,2182,154
111042,2172,46
111043,2172,915
111043,2182,930
111044,2172,30
111048,2168,68
111051,2172,93
111054,2182,55
111060,2182,57
111070,2168,1
111070,2172,1
111071,2168,11
111071,2172,17
111071,2175,1
111071,2178,11
111071,2182,22
111072,2168,29
111072,2172,15
111072,2175,1
111072,2178,26
111072,2182,2
111073,2168,2
111073,2172,2
111073,2182,1
111074,2168,326
111074,2172,855
111074,2178,693
111074,2182,517
111075,2168,26
111075,2172,24
111075,2175,9
111075,2178,32
111075,2182,39
111092,2178,1
111092,2182,29
111093,2168,6
111093,2178,14
111096,2168,28
111096,2172,44
111096,2178,13
111096,2182,13
111099,2168,20
111099,2172,20
111099,2178,22
111099,2182,2
111101,2168,10
111101,2172,30
111101,2178,17
111101,2182,14
111107,2168,584
111107,2172,313
111107,2178,231
111107,2182,393
111117,2172,23
111117,2182,22
111119,2172,27
111119,2182,21
111120,2172,1
111120,2178,7
111120,2182,3
111134,2172,12
111135,2168,30
111135,2172,22
111135,2178,22
111135,2182,21
111136,2172,9
111136,2182,3
111146,2172,3
111146,2182,25
111149,2168,6
111149,2178,5
111153,2168,25
111153,2172,7
111153,2178,33
111153,2182,11
111157,2172,26
111157,2178,100
111157,2182,34
111158,2168,2
111158,2178,1
111159,2172,4
111161,2172,3
111161,2182,12
111162,2168,2
111162,2172,5
111162,2178,4
111162,2182,3
111163,2168,89
111163,2172,81
111163,2178,84
111163,2182,76
111164,2168,69
111164,2172,56
111164,2175,1
111164,2178,77
111164,2182,73
111169,2172,22
111169,2182,1
111171,2172,202
111172,2172,897
111172,2182,803
111177,2168,966
111177,2175,69
111177,2178,858
111180,2168,64
111180,2178,46
111208,2168,7
111208,2178,12
111211,2175,90
111219,2178,169
111219,2182,54
111222,2168,2
111222,2172,1
111223,2168,271
111224,2172,2
111224,2182,2
111225,2168,26
111225,2172,2
111225,2175,1
111225,2178,26
111225,2182,6
111226,2168,4
111226,2172,22
111226,2175,2
111226,2178,2
111226,2182,21
111232,2175,1
111273,2168,484
111273,2172,364
111273,2175,60
111273,2178,396
111273,2182,211
111274,2178,12
111274,2182,223
111275,2172,191
111275,2182,205
111276,2168,1
111278,2168,135
111279,2172,392
111280,2178,557
111284,2178,51
111284,2182,66
111292,2168,438
111292,2172,165
111292,2175,31
111292,2178,134
111292,2182,124
111293,2168,239
111293,2172,192
111293,2175,47
111293,2178,94
111293,2182,145
111295,2172,332
111295,2178,7
111295,2182,5
111296,2168,2
111296,2172,5
111296,2175,2
111296,2178,3
111324,2182,90
111325,2168,202
111325,2172,152
111329,2168,26
111329,2172,17
111329,2182,2
111338,2168,259
111338,2172,169
111338,2175,9
111338,2178,227
111338,2182,129
111340,2168,13
111342,2172,14
111342,2182,12
111346,2168,12
111350,2168,7
111363,2178,11
111368,2168,41
111368,2172,112
111368,2178,80
111368,2182,99
111373,2178,132
111381,2168,17
111381,2172,32
111381,2178,37
111382,2172,2
111384,2168,51
111384,2172,55
111384,2178,45
111384,2182,61
111386,2168,2
111386,2178,2
111386,2182,4
111389,2168,53
111389,2172,96
111389,2178,38
111389,2182,99
111396,2172,8
111396,2178,34
111397,2178,4
111404,2182,3
111406,2168,6
111406,2178,4
111406,2182,9
111426,2168,12
111428,2168,55
111428,2172,45
111428,2178,52
111428,2182,30
111430,2168,11
111431,2172,9
111431,2182,3
111435,2168,1
111435,2182,1
111437,2168,2
111437,2178,1
111438,2172,3
111438,2182,1
111439,2178,3
111439,2182,2
111440,2168,8
111440,2172,1
111441,2168,43
111441,2172,47
111441,2178,24
111441,2182,27
111442,2172,124
111442,2182,207
111444,2168,4
111444,2172,5
111444,2178,6
111444,2182,1
111445,2168,2
111445,2172,2
111445,2178,2
111445,2182,2
111447,2168,6
111447,2178,1
111475,2168,43
111475,2172,25
111475,2178,14
111475,2182,17
111476,2168,383
111476,2178,311
111479,2168,16
111481,2172,1
111481,2182,1
111488,2172,1
111490,2172,1
111490,2178,1
111494,2168,98
111494,2178,51
111494,2182,149
111495,2168,120
111495,2172,264
111495,2175,126
111495,2178,87
111495,2182,138
111504,2175,171
111505,2168,2553
111505,2178,1970
111505,2182,371
111508,2172,814
111508,2182,766
111511,2175,32
111512,2168,745
111512,2178,591
111515,2172,193
111515,2182,180
111518,2168,42
111518,2178,39
111519,2175,5
111520,2168,415
111520,2178,168
111522,2172,88
111522,2182,74
111523,2172,21
111524,2172,38
111524,2182,30
111525,2178,52
111528,2182,27
111529,2168,87
111530,2172,31
111533,2178,138
111534,2168,67
111534,2178,60
111551,2182,55
111556,2172,67
111556,2182,52
111557,2168,43
111557,2178,44
111558,2178,52
111559,2172,69
111561,2178,64
111561,2182,61
111568,2168,171
111568,2178,162
111571,2168,684
111571,2182,316
111579,2172,461
111582,2172,1
111582,2178,3
111585,2172,16
111585,2182,11
111589,2178,12
111591,2168,19
111591,2172,33
111592,2182,19
111594,2168,22
111594,2172,9
111594,2178,15
111594,2182,17
111595,2168,17
111595,2172,9
111595,2178,5
111595,2182,3
111628,2168,337
111628,2175,31
111628,2178,677
111629,2172,209
111629,2175,40
111629,2182,167
111632,2172,77
111632,2182,498
111645,2178,1
111646,2172,1
111646,2182,1
111647,2172,221
111647,2182,46
111648,2168,120
111648,2172,41
111649,2168,21
111649,2172,44
111649,2178,20
111649,2182,49
111650,2168,5
111650,2182,7
111651,2172,3
111653,2168,4
111653,2172,6
111653,2175,1
111654,2178,78
111669,2168,61
111670,2172,36
111671,2172,33
111682,2182,44
111683,2175,338
111686,2175,361
111687,2175,200
111688,2175,169
111690,2175,169
111692,2175,78
111705,2172,1
111705,2182,2
111706,2168,26
111706,2172,70
111706,2178,50
111706,2182,22
111708,2168,68
111708,2178,117
111709,2172,37
111709,2182,52
111711,2178,98
111712,2168,25
111712,2172,31
111712,2182,40
111713,2168,57
111713,2178,80
111714,2168,31
111714,2172,17
111714,2178,33
111714,2182,34
111715,2168,24
111715,2172,36
111715,2178,42
111715,2182,61
111717,2168,165
111717,2178,17
111718,2168,20
111718,2172,18
111718,2178,37
111718,2182,32
111721,2168,204
111721,2172,293
111721,2178,242
111721,2182,181
111722,2172,58
111722,2182,38
111723,2168,39
111723,2178,78
111724,2172,64
111724,2182,93
111728,2182,15
111732,2182,5
111735,2178,63
111735,2182,25
111740,2168,77
111740,2178,47
111742,2168,28
111742,2178,36
111743,2168,63
111743,2172,56
111743,2178,7
111743,2182,42
111752,2168,120
111752,2178,87
111754,2168,22
111754,2172,48
111754,2178,41
111754,2182,29
111758,2168,28
111758,2172,35
111758,2178,26
111758,2182,40
111760,2168,57
111760,2178,92
111761,2172,62
111761,2182,105
111762,2168,17
111762,2172,18
111762,2178,22
111762,2182,21
111763,2168,17
111763,2172,15
111763,2178,30
111763,2182,19
111764,2172,20
111764,2182,38
111768,2168,65
111768,2172,67
111768,2178,71
111768,2182,73
111769,2168,98
111769,2172,4
111769,2178,82
111769,2182,6
111770,2168,96
111770,2172,601
111770,2178,182
111770,2182,502
111771,2168,1
111771,2172,4
111771,2178,4
111771,2182,8
111785,2172,16
111801,2168,10
111801,2172,65
111801,2178,10
111801,2182,55
111803,2172,44
111803,2178,17
111803,2182,10
111823,2168,25
111823,2178,6
111824,2172,14
111824,2182,3
111825,2168,3
111825,2178,15
111826,2172,3
111826,2182,7
111827,2168,1
111827,2178,5
111828,2172,8
111828,2182,6
111829,2175,81
111830,2168,1947
111830,2172,703
111830,2178,1515
111830,2182,1025
111831,2168,343
111831,2178,163
111832,2172,773
111832,2182,322
111833,2172,136
111833,2182,101
111834,2175,28
111835,2168,223
111835,2178,166
111836,2168,254
111836,2178,111
111837,2172,85
111837,2182,98
111838,2172,103
111838,2182,86
111839,2168,175
111839,2178,55
111840,2168,131
111840,2178,141
111841,2172,76
111841,2182,22
111842,2172,64
111842,2182,68
111843,2168,187
111843,2178,60
111844,2172,97
111844,2182,76
111845,2168,59
111845,2178,74
111846,2172,78
111846,2182,57
111849,2172,119
111849,2182,78
111850,2172,155
111850,2182,92
111851,2168,160
111851,2178,121
111852,2168,121
111852,2178,124
111860,2182,207
111861,2172,132
111864,2168,126
111866,2172,2
111867,2168,4
111867,2182,1
111872,2168,4
111903,2168,228
111903,2178,362
111904,2172,144
111904,2182,161
111917,2168,140
111917,2172,26
111917,2178,59
111917,2182,77
111921,2168,165
111924,2168,197
111924,2178,82
111939,2168,9
111939,2175,1
111942,2172,3
111947,2168,188
111947,2172,159
111947,2178,152
111947,2182,69
111948,2168,23
